"","case_number","recalled","recalled_log","recovered","date","month","month_name","Season","year","species","reason","recall_class","summary","dup","rec_text","recovered_text","recovered_log","Pr_recov","Pr_recov_log","year_n"
"807","001-2004",5190,3.71525102887885,NA,"1/11/04",1,"January","Winter",2004,"beef","Listeria","Class I",FALSE,FALSE,"5190",NA,NA,NA,NA,10
"808","003-2004",52000,4.71601169537145,NA,"1/28/04",1,"January","Winter",2004,"beef","Listeria","Class I",FALSE,FALSE,"52000",NA,NA,NA,NA,10
"809","002-2004",104000,5.01703751518718,NA,"1/28/04",1,"January","Winter",2004,"beef","Extraneous Material","Class I",FALSE,FALSE,"104000",NA,NA,NA,NA,10
"810","004-2004",37000,4.56821346159708,NA,"2/6/04",2,"February","Winter",2004,"poultry","Extraneous Material","Class II",FALSE,FALSE,"37000",NA,NA,NA,NA,10
"811","005-2004",540,2.73319726510657,NA,"2/17/04",2,"February","Winter",2004,"pork","Listeria","Class I",FALSE,FALSE,"540",NA,NA,NA,NA,10
"812","006-2004",19200,4.28332384761879,NA,"2/20/04",2,"February","Winter",2004,"poultry","Extraneous Material","Class III",FALSE,FALSE,"19200",NA,NA,NA,NA,10
"813","007-2004",90000,4.95424733490676,NA,"2/24/04",2,"February","Winter",2004,"beef","STEC","Class I",FALSE,FALSE,"90000",NA,NA,NA,NA,10
"814","008-2004",713,2.85369821177617,NA,"3/16/04",3,"March","Winter",2004,"pork","Listeria","Class I",FALSE,FALSE,"713",NA,NA,NA,NA,10
"815","009-2004",94800,4.97681291847933,NA,"3/19/04",3,"March","Winter",2004,"beef","Undeclared Allergen","Class II",FALSE,FALSE,"94800",NA,NA,NA,NA,10
"816","010-2004",7250,3.86039790512731,NA,"3/31/04",3,"March","Spring",2004,"beef","Undeclared Allergen","Class II",FALSE,FALSE,"7250",NA,NA,NA,NA,10
"817","011-2004",100,2.00432137378264,NA,"4/5/04",4,"April","Spring",2004,"mixed","Listeria","Class I",FALSE,FALSE,"100",NA,NA,NA,NA,10
"818","012-2004",14000,4.14615905560482,NA,"4/9/04",4,"April","Spring",2004,"mixed","Extraneous Material","Class II",FALSE,FALSE,"14000",NA,NA,NA,NA,10
"819","013-2004",135,2.13353890837022,NA,"4/12/04",4,"April","Spring",2004,"mixed","Listeria","Class I",FALSE,FALSE,"135",NA,NA,NA,NA,10
"820","014-2004",45000,4.6532221646566,NA,"4/29/04",4,"April","Spring",2004,"beef","STEC","Class I",FALSE,FALSE,"45000",NA,NA,NA,NA,10
"821","015-2004",24700,4.3927145356763,NA,"5/3/04",5,"May","Spring",2004,"pork","Salmonella","Class I",FALSE,FALSE,"24700",NA,NA,NA,NA,10
"822","016-2004",12000,4.07921743574657,NA,"5/7/04",5,"May","Spring",2004,"beef","Processing Defect","Class I",FALSE,FALSE,"12000",NA,NA,NA,NA,10
"823","017-2004",54000,4.73240180223891,NA,"6/2/04",6,"June","Spring",2004,"pork","Undeclared Allergen","Class I",FALSE,FALSE,"54000",NA,NA,NA,NA,10
"824","018-2004",350,2.54530711646582,NA,"6/3/04",6,"June","Spring",2004,"mixed","Listeria","Class I",FALSE,FALSE,"350",NA,NA,NA,NA,10
"825","019-2004",101600,5.00689798247885,NA,"6/22/04",6,"June","Summer",2004,"beef","STEC","Class I",FALSE,FALSE,"101600",NA,NA,NA,NA,10
"826","020-2004",106000,5.0253099623632,NA,"6/25/04",6,"June","Summer",2004,"mixed","Undeclared Allergen","Class I",FALSE,FALSE,"106000",NA,NA,NA,NA,10
"827","022-2004",130,2.11727129565576,NA,"6/29/04",6,"June","Summer",2004,"beef","Listeria","Class I",FALSE,FALSE,"130",NA,NA,NA,NA,10
"828","021-2004",30720,4.48743534831955,NA,"6/29/04",6,"June","Summer",2004,"beef","Undeclared Allergen","Class III",FALSE,FALSE,"30720",NA,NA,NA,NA,10
"829","023-2004",404730,5.60716647005336,NA,"7/1/04",7,"July","Summer",2004,"poultry","Listeria","Class I",FALSE,FALSE,"404730",NA,NA,NA,NA,10
"830","024-2004",54490,4.73632477799948,NA,"7/16/04",7,"July","Summer",2004,"beef","Undeclared Substance","Class III",FALSE,FALSE,"54490",NA,NA,NA,NA,10
"831","025-2004",36980,4.5679786507012,NA,"7/21/04",7,"July","Summer",2004,"poultry","Listeria","Class I",FALSE,FALSE,"36980",NA,NA,NA,NA,10
"832","027-2004",500,2.69983772586725,NA,"7/27/04",7,"July","Summer",2004,"mixed","Listeria","Class I",FALSE,FALSE,"500",NA,NA,NA,NA,10
"833","026-2004",18,1.27875360095283,NA,"7/27/04",7,"July","Summer",2004,"mixed","Salmonella","Class I",FALSE,FALSE,"18",NA,NA,NA,NA,10
"834","028-2004",170000,5.23045147604418,NA,"7/28/04",7,"July","Summer",2004,"beef","Other","Class III",FALSE,FALSE,"170000",NA,NA,NA,NA,10
"835","029-2004",47000,4.67210709814554,NA,"7/30/04",7,"July","Summer",2004,"poultry","Extraneous Material","Class I",FALSE,FALSE,"47000",NA,NA,NA,NA,10
"836","030-2004",497000,5.69635726256441,NA,"8/3/04",8,"August","Summer",2004,"beef","STEC","Class I",FALSE,FALSE,"497000",NA,NA,NA,NA,10
"837","031-2004",5360,3.72924580722531,NA,"8/4/04",8,"August","Summer",2004,"mixed","Listeria","Class I",FALSE,FALSE,"5360",NA,NA,NA,NA,10
"838","032-2004",422,2.62634036737504,NA,"8/10/04",8,"August","Summer",2004,"pork","Listeria","Class I",FALSE,FALSE,"422",NA,NA,NA,NA,10
"839","033-2004",406000,5.60852710326672,NA,"8/20/04",8,"August","Summer",2004,"beef","STEC","Class I",FALSE,FALSE,"406000",NA,NA,NA,NA,10
"840","034-2004",85600,4.93247883818119,NA,"8/26/04",8,"August","Summer",2004,"poultry","Extraneous Material","Class I",FALSE,FALSE,"85600",NA,NA,NA,NA,10
"841","036-2004",1100,3.04178731897175,NA,"9/17/04",9,"September","Summer",2004,"pork","Extraneous Material","Class I",FALSE,FALSE,"1100",NA,NA,NA,NA,10
"842","035-2004",59000,4.77085937250319,NA,"9/17/04",9,"September","Summer",2004,"beef","STEC","Class I",FALSE,FALSE,"59000",NA,NA,NA,NA,10
"843","037-2004",NA,NA,NA,"9/23/04",9,"September","Autumn",2004,"mixed","Undeclared Allergen","Class I",FALSE,FALSE,NA,NA,NA,NA,NA,10
"844","038-2004",NA,NA,NA,"10/6/04",10,"October","Autumn",2004,"mixed","Other","Class I",FALSE,FALSE,NA,NA,NA,NA,NA,10
"845","040-2004",1275,3.10585067438514,NA,"11/3/04",11,"November","Autumn",2004,"poultry","Listeria","Class I",FALSE,FALSE,"1275",NA,NA,NA,NA,10
"846","041-2004",50000,4.6989786901388,NA,"11/8/04",11,"November","Autumn",2004,"mixed","Processing Defect","Class I",FALSE,FALSE,"50000",NA,NA,NA,NA,10
"847","039-2004",84500,4.92686184849895,NA,"11/8/04",11,"November","Autumn",2004,"poultry","Processing Defect","Class I",FALSE,FALSE,"84500",NA,NA,NA,NA,10
"848","042-2004",5040,3.70251669743815,NA,"11/11/04",11,"November","Autumn",2004,"mixed","Undeclared Allergen","Class I",FALSE,FALSE,"5040",NA,NA,NA,NA,10
"849","043-2004",81500,4.91116293747393,NA,"11/12/04",11,"November","Autumn",2004,"mixed","Undeclared Allergen","Class I",FALSE,FALSE,"81500",NA,NA,NA,NA,10
"850","045-2004",31390,4.49680515092031,NA,"11/18/04",11,"November","Autumn",2004,"beef","Undeclared Allergen","Class I",FALSE,FALSE,"31390",NA,NA,NA,NA,10
"851","044-2004",1200,3.07954300740291,NA,"11/24/04",11,"November","Autumn",2004,"poultry","Undeclared Allergen","Class I",FALSE,FALSE,"1200",NA,NA,NA,NA,10
"852","046-2004",154,2.19033169817029,NA,"11/30/04",11,"November","Autumn",2004,"mixed","Other","Class I",FALSE,FALSE,"154",NA,NA,NA,NA,10
"853","S-01-2004",NA,NA,NA,"12/1/04",12,"December","Autumn",2004,"beef","STEC","Class I",FALSE,FALSE,NA,NA,NA,NA,NA,10
"854","047-2004",30700,4.48715252164686,NA,"12/16/04",12,"December","Autumn",2004,"mixed","Undeclared Allergen","Class I",FALSE,FALSE,"30700",NA,NA,NA,NA,10
"855","048-2004",25000,4.39795738010389,NA,"12/17/04",12,"December","Autumn",2004,"pork","Undeclared Allergen","Class I",FALSE,FALSE,"25000",NA,NA,NA,NA,10
"856","001-2003",26400,4.42162037710683,NA,"1/3/03",1,"January","Winter",2003,"poultry","Listeria","Class I",FALSE,FALSE,"26400",NA,NA,NA,NA,9
"857","002-2003",2100,3.32242605240595,NA,"1/22/03",1,"January","Winter",2003,"beef","Listeria","Class I",FALSE,FALSE,"2100",NA,NA,NA,NA,9
"858","003-2003",1080,3.03382569395331,NA,"1/28/03",1,"January","Winter",2003,"pork","Listeria","Class I",FALSE,FALSE,"1080",NA,NA,NA,NA,9
"859","005-2003",4000,3.602168551379,NA,"2/4/03",2,"February","Winter",2003,"beef","Other","Class II",FALSE,FALSE,"4000",NA,NA,NA,NA,9
"860","004-2003",105000,5.02119343518816,NA,"2/4/03",2,"February","Winter",2003,"mixed","Undeclared Allergen","Class II",FALSE,FALSE,"105000",NA,NA,NA,NA,9
"861","007-2003",11400,4.05694294567288,NA,"2/14/03",2,"February","Winter",2003,"pork","Other","Class I",FALSE,FALSE,"11400",NA,NA,NA,NA,9
"862","006-2003",152000,5.18184644513591,NA,"2/14/03",2,"February","Winter",2003,"poultry","Other","Class III",FALSE,FALSE,"152000",NA,NA,NA,NA,9
"863","008-2003",56000,4.74819578219556,NA,"2/28/03",2,"February","Winter",2003,"mixed","Undeclared Allergen","Class I",FALSE,FALSE,"56000",NA,NA,NA,NA,9
"864","009-2003",11,1.07918124604762,NA,"3/6/03",3,"March","Winter",2003,"pork","Listeria","Class I",FALSE,FALSE,"11",NA,NA,NA,NA,9
"865","010-2003",1126,3.05192391604611,NA,"3/8/03",3,"March","Winter",2003,"beef","STEC","Class I",FALSE,FALSE,"1126",NA,NA,NA,NA,9
"866","011-2003",106000,5.0253099623632,NA,"3/11/03",3,"March","Winter",2003,"beef","STEC","Class I",FALSE,FALSE,"106000",NA,NA,NA,NA,9
"867","012-2003",2400,3.38039216005703,NA,"3/12/03",3,"March","Winter",2003,"mixed","Extraneous Material","Class I",FALSE,FALSE,"2400",NA,NA,NA,NA,9
"868","014-2003",5900,3.770925614639,NA,"3/27/03",3,"March","Spring",2003,"mixed","Other","Class III",FALSE,FALSE,"5900",NA,NA,NA,NA,9
"869","013-2003",13000,4.11397675828985,NA,"3/27/03",3,"March","Spring",2003,"mixed","Other","Class III",FALSE,FALSE,"13000",NA,NA,NA,NA,9
"870","015-2003",NA,NA,NA,"3/31/03",3,"March","Spring",2003,"mixed","Other","Class II",FALSE,FALSE,NA,NA,NA,NA,NA,9
"871","016-2003",10400,4.01707509637606,NA,"4/4/03",4,"April","Spring",2003,"poultry","Undeclared Allergen","Class II",FALSE,FALSE,"10400",NA,NA,NA,NA,9
"872","017-2003",NA,NA,NA,"4/9/03",4,"April","Spring",2003,"mixed","Other","Class II",FALSE,FALSE,NA,NA,NA,NA,NA,9
"873","018-2003",16000,4.20414712521285,NA,"4/16/03",4,"April","Spring",2003,"mixed","Undeclared Allergen","Class I",FALSE,FALSE,"16000",NA,NA,NA,NA,9
"874","019-2003",330,2.51982799377572,NA,"4/22/03",4,"April","Spring",2003,"mixed","Listeria","Class I",FALSE,FALSE,"330",NA,NA,NA,NA,9
"875","020-2003",6570,3.81763146719052,NA,"4/24/03",4,"April","Spring",2003,"beef","Other","Class III",FALSE,FALSE,"6570",NA,NA,NA,NA,9
"876","021-2003",180,2.25767857486918,NA,"4/28/03",4,"April","Spring",2003,"beef","STEC","Class I",FALSE,FALSE,"180",NA,NA,NA,NA,9
"877","023-2003",400,2.60314437262018,NA,"5/5/03",5,"May","Spring",2003,"poultry","Listeria","Class I",FALSE,FALSE,"400",NA,NA,NA,NA,9
"878","022-2003",180,2.25767857486918,NA,"5/5/03",5,"May","Spring",2003,"beef","Listeria","Class I",FALSE,FALSE,"180",NA,NA,NA,NA,9
"879","024-2003",22400,4.35026740604792,NA,"5/16/03",5,"May","Spring",2003,"beef","Undeclared Allergen","Class I",FALSE,FALSE,"22400",NA,NA,NA,NA,9
"880","025-2003",21000,4.32223997493115,NA,"5/28/03",5,"May","Spring",2003,"poultry","Other","Class I",FALSE,FALSE,"21000",NA,NA,NA,NA,9
"881","026-2003",200,2.30319605742049,NA,"5/31/03",5,"May","Spring",2003,"mixed","Processing Defect","Class I",FALSE,FALSE,"200",NA,NA,NA,NA,9
"882","027-2003",129000,5.11059307691009,NA,"6/12/03",6,"June","Spring",2003,"poultry","Extraneous Material","Class I",FALSE,FALSE,"129000",NA,NA,NA,NA,9
"883","028-2003",739000,5.86864502607302,NA,"6/29/03",6,"June","Summer",2003,"beef","STEC","Class I",FALSE,FALSE,"739000",NA,NA,NA,NA,9
"884","030-2003",438,2.64246452024212,NA,"7/23/03",7,"July","Summer",2003,"mixed","Undeclared Substance","Class III",FALSE,FALSE,"438",NA,NA,NA,NA,9
"885","031-2003",6500,3.81298016603948,NA,"7/25/03",7,"July","Summer",2003,"pork","Undeclared Substance","Class III",FALSE,FALSE,"6500",NA,NA,NA,NA,9
"886","032-2003",194700,5.28936818209716,NA,"8/5/03",8,"August","Summer",2003,"beef","STEC","Class I",FALSE,FALSE,"194700",NA,NA,NA,NA,9
"887","033-2003",500,2.69983772586725,NA,"8/6/03",8,"August","Summer",2003,"pork","Other","Class III",FALSE,FALSE,"500",NA,NA,NA,NA,9
"888","034-2003",659000,5.81888607361397,NA,"8/8/03",8,"August","Summer",2003,"mixed","STEC","Class I",FALSE,FALSE,"659000",NA,NA,NA,NA,9
"889","029-2003",200,2.30319605742049,NA,"8/15/03",8,"August","Summer",2003,"poultry","Undeclared Allergen","Class II",FALSE,FALSE,"200",NA,NA,NA,NA,9
"890","035-2003",3600,3.55642312137129,NA,"8/19/03",8,"August","Summer",2003,"beef","Other","Class I",FALSE,FALSE,"3600",NA,NA,NA,NA,9
"891","036-2003",47,1.68124123737559,NA,"8/20/03",8,"August","Summer",2003,"beef","Other","Class I",FALSE,FALSE,"47",NA,NA,NA,NA,9
"892","038-2003",362890,5.55977619746811,NA,"8/21/03",8,"August","Summer",2003,"beef","Undeclared Allergen","Class III",FALSE,FALSE,"362890",NA,NA,NA,NA,9
"893","037-2003",102319,5.0099605314706,NA,"8/21/03",8,"August","Summer",2003,"beef","Undeclared Allergen","Class III",FALSE,FALSE,"102319",NA,NA,NA,NA,9
"894","039-2003",NA,NA,NA,"8/21/03",8,"August","Summer",2003,"pork","Other","Class II",FALSE,FALSE,NA,NA,NA,NA,NA,9
"895","040-2003",13000,4.11397675828985,NA,"8/22/03",8,"August","Summer",2003,"poultry","Undeclared Allergen","Class I",FALSE,FALSE,"13000",NA,NA,NA,NA,9
"896","041-2003",76000,4.88081930664427,NA,"8/23/03",8,"August","Summer",2003,"beef","STEC","Class I",FALSE,FALSE,"76000",NA,NA,NA,NA,9
"897","042-2003",NA,NA,NA,"8/28/03",8,"August","Summer",2003,"mixed","Other","Class II",FALSE,FALSE,NA,NA,NA,NA,NA,9
"898","045-2003",88,1.94939000664491,NA,"8/29/03",8,"August","Summer",2003,"mixed","Undeclared Substance","Class III",FALSE,FALSE,"88",NA,NA,NA,NA,9
"899","044-2003",220,2.34439227368511,NA,"8/29/03",8,"August","Summer",2003,"beef","STEC","Class I",FALSE,FALSE,"220",NA,NA,NA,NA,9
"900","043-2003",7000,3.84516007765195,NA,"8/29/03",8,"August","Summer",2003,"pork","Processing Defect","Class I",FALSE,FALSE,"7000",NA,NA,NA,NA,9
"901","046-2003",270,2.43296929087441,NA,"9/4/03",9,"September","Summer",2003,"mixed","Listeria","Class I",FALSE,FALSE,"270",NA,NA,NA,NA,9
"902","047-2003",3000,3.47726599542485,NA,"9/5/03",9,"September","Summer",2003,"mixed","Other","Class III",FALSE,FALSE,"3000",NA,NA,NA,NA,9
"903","048-2003",550,2.74115159885178,NA,"9/10/03",9,"September","Summer",2003,"mixed","Listeria","Class I",FALSE,FALSE,"550",NA,NA,NA,NA,9
"904","049-2003",9230,3.96524875096712,NA,"9/12/03",9,"September","Summer",2003,"mixed","Listeria","Class I",FALSE,FALSE,"9230",NA,NA,NA,NA,9
"905","050-2003",200,2.30319605742049,NA,"9/24/03",9,"September","Autumn",2003,"beef","Listeria","Class I",FALSE,FALSE,"200",NA,NA,NA,NA,9
"906","051-2003",22000,4.34244242103184,NA,"10/2/03",10,"October","Autumn",2003,"beef","Salmonella","Class I",FALSE,FALSE,"22000",NA,NA,NA,NA,9
"907","052-2003",4500,3.65330901293848,NA,"10/5/03",10,"October","Autumn",2003,"mixed","Listeria","Class I",FALSE,FALSE,"4500",NA,NA,NA,NA,9
"908","053-2003",33000,4.51852710011734,NA,"10/7/03",10,"October","Autumn",2003,"mixed","Undeclared Allergen","Class I",FALSE,FALSE,"33000",NA,NA,NA,NA,9
"909","054-2003",4800,3.68133170596917,NA,"10/23/03",10,"October","Autumn",2003,"mixed","Undeclared Allergen","Class II",FALSE,FALSE,"4800",NA,NA,NA,NA,9
"910","055-2003",31650,4.50038743592118,NA,"10/28/03",10,"October","Autumn",2003,"beef","Undeclared Allergen","Class I",FALSE,FALSE,"31650",NA,NA,NA,NA,9
"911","057-2003",500,2.69983772586725,NA,"10/31/03",10,"October","Autumn",2003,"beef","STEC","Class I",FALSE,FALSE,"500",NA,NA,NA,NA,9
"912","056-2003",90400,4.95617323459129,NA,"10/31/03",10,"October","Autumn",2003,"beef","STEC","Class I",FALSE,FALSE,"90400",NA,NA,NA,NA,9
"913","059-2003",1135,3.055378331375,NA,"11/18/03",11,"November","Autumn",2003,"mixed","Salmonella","Class I",FALSE,FALSE,"1135",NA,NA,NA,NA,9
"914","058-2003",110,2.04532297878666,NA,"11/18/03",11,"November","Autumn",2003,"mixed","Listeria","Class I",FALSE,FALSE,"110",NA,NA,NA,NA,9
"915","060-2003",7500,3.87511916546257,NA,"11/25/03",11,"November","Autumn",2003,"poultry","Listeria","Class I",FALSE,FALSE,"7500",NA,NA,NA,NA,9
"916","061-2003",26600,4.4248979631844,NA,"11/26/03",11,"November","Autumn",2003,"beef","Other","Class II",FALSE,FALSE,"26600",NA,NA,NA,NA,9
"917","062-2003",90110,4.95477780926659,NA,"12/8/03",12,"December","Autumn",2003,"mixed","Extraneous Material","Class I",FALSE,FALSE,"90110",NA,NA,NA,NA,9
"918","063-2003",2700,3.43152458418745,NA,"12/11/03",12,"December","Autumn",2003,"poultry","Listeria","Class I",FALSE,FALSE,"2700",NA,NA,NA,NA,9
"919","064-2003",5620,3.74981358529294,NA,"12/15/03",12,"December","Autumn",2003,"beef","STEC","Class I",FALSE,FALSE,"5620",NA,NA,NA,NA,9
"920","065-2003",19900,4.2988748997047,NA,"12/18/03",12,"December","Autumn",2003,"poultry","Extraneous Material","Class I",FALSE,FALSE,"19900",NA,NA,NA,NA,9
"921","066-2003",15760,4.19758376903578,NA,"12/19/03",12,"December","Autumn",2003,"mixed","Undeclared Allergen","Class II",FALSE,FALSE,"15760",NA,NA,NA,NA,9
"922","067-2003",10410,4.01749244647728,NA,"12/23/03",12,"December","Winter",2003,"beef","Other","Class II",FALSE,FALSE,"10410",NA,NA,NA,NA,9
"923","068-2003",46800,4.6702551327716,NA,"12/30/03",12,"December","Winter",2003,"mixed","Undeclared Allergen","Class I",FALSE,FALSE,"46800",NA,NA,NA,NA,9
"924","001-2002",36000,4.55631456433535,NA,"1/8/02",1,"January","Winter",2002,"beef","Undeclared Substance","Class III",FALSE,FALSE,"36000",NA,NA,NA,NA,8
"925","002-2002",700,2.84571801796666,NA,"1/9/02",1,"January","Winter",2002,"mixed","Other","Class II",FALSE,FALSE,"700",NA,NA,NA,NA,8
"926","004-2002",2500,3.3981136917305,NA,"1/14/02",1,"January","Winter",2002,"mixed","Listeria","Class I",FALSE,FALSE,"2500",NA,NA,NA,NA,8
"927","003-2002",75000,4.87506705394619,NA,"1/15/02",1,"January","Winter",2002,"beef","Undeclared Substance","Class III",FALSE,FALSE,"75000",NA,NA,NA,NA,8
"928","005-2002",150,2.17897694729317,NA,"1/18/02",1,"January","Winter",2002,"pork","Listeria","Class I",FALSE,FALSE,"150",NA,NA,NA,NA,8
"929","006-2002",8900,3.9494388010365,NA,"1/20/02",1,"January","Winter",2002,"mixed","Other","Class III",FALSE,FALSE,"8900",NA,NA,NA,NA,8
"930","007-2002",NA,NA,NA,"1/23/02",1,"January","Winter",2002,"pork","Undeclared Allergen","Class III",FALSE,FALSE,NA,NA,NA,NA,NA,8
"931","008-2002",3600,3.55642312137129,NA,"1/24/02",1,"January","Winter",2002,"pork","Undeclared Substance","Class III",FALSE,FALSE,"3600",NA,NA,NA,NA,8
"932","009-2002",270,2.43296929087441,NA,"1/28/02",1,"January","Winter",2002,"beef","STEC","Class I",FALSE,FALSE,"270",NA,NA,NA,NA,8
"933","010-2002",1800,3.25551371281953,NA,"2/6/02",2,"February","Winter",2002,"mixed","Listeria","Class I",FALSE,FALSE,"1800",NA,NA,NA,NA,8
"934","012-2002",80500,4.90580127529687,NA,"2/7/02",2,"February","Winter",2002,"poultry","Processing Defect","Class I",FALSE,FALSE,"80500",NA,NA,NA,NA,8
"935","011-2002",408000,5.61066122753583,NA,"2/7/02",2,"February","Winter",2002,"poultry","Undeclared Allergen","Class II",FALSE,FALSE,"408000",NA,NA,NA,NA,8
"936","013-2002",144000,5.15836550801868,NA,"2/9/02",2,"February","Winter",2002,"poultry","Undeclared Allergen","Class I",FALSE,FALSE,"144000",NA,NA,NA,NA,8
"937","014-2002",386000,5.58658842978554,NA,"2/11/02",2,"February","Winter",2002,"mixed","Undeclared Allergen","Class II",FALSE,FALSE,"386000",NA,NA,NA,NA,8
"938","016-2002",22,1.36172783601759,NA,"2/12/02",2,"February","Winter",2002,"beef","Listeria","Class I",FALSE,FALSE,"22",NA,NA,NA,NA,8
"939","015-2002",132000,5.1205772213031,NA,"2/13/02",2,"February","Winter",2002,"poultry","Other","Class III",FALSE,FALSE,"132000",NA,NA,NA,NA,8
